"","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"Q9NR30",0.464882105123202,18.7577606816422,1.04130421066415,0.322579742810346,0.47499127267028,-6.08397866291976,"unchanged"
"P38159",-0.453352339686013,23.0493045296598,-1.26267556758463,0.235733765831711,0.38607417771418,-5.84132835750813,"unchanged"
"P08621",0.450004701104149,21.0566490153875,1.17879288816561,0.26612852508089,0.417459416605461,-5.93741261028891,"unchanged"
"P14866",-0.438540995388149,20.5029225875552,-0.775686164970412,0.456125690477949,0.60753670806399,-6.32443173619239,"unchanged"
"P26038",0.43400190254015,18.856497723819,1.1258057641464,0.286888394648881,0.436451064844981,-5.9955562897246,"unchanged"
"Q70UQ0",-0.423267550350477,19.1120108400103,-1.08503863744971,0.303706062279693,0.45555909341954,-6.03888920643925,"unchanged"
"Q15233",-0.41750776019428,24.539937292931,-1.16335897487266,0.272048624209308,0.423493330977733,-5.95455723604342,"unchanged"
"Q969G3",0.406053228477262,21.893568144201,1.05905054282552,0.31481669681991,0.467852591107367,-6.06585944291329,"unchanged"
"P08238",-0.405102662843856,20.9979124946137,-1.05534537056945,0.316425674271123,0.468076688668343,-6.06966255659694,"unchanged"
"P39023",0.40470597351894,22.5475730743784,1.15627714494905,0.274799764654954,0.424090021414616,-5.96236700932894,"unchanged"
"P11142",-0.398471830985187,25.4004001230492,-1.10595264422261,0.294985642028008,0.444555826718265,-6.01681370482296,"unchanged"
"P09211",0.398177993396892,19.3805595897737,0.745852036299691,0.473153274634726,0.619520844667794,-6.3476258313011,"unchanged"
"P31943",-0.396018180775982,25.3226595122605,-0.946009921870124,0.366736554532355,0.522873516355336,-6.17702003597025,"unchanged"
"P68371",0.395082167517227,21.0480856417303,0.72840101816109,0.483298861655677,0.625560220126904,-6.36081692611426,"unchanged"
"P22626",-0.389115447441934,27.3956686005513,-0.962562754919245,0.358765648894521,0.514123987924737,-6.16138356678564,"unchanged"
"O75306",0.379729204144965,18.5062690992005,0.881634558904578,0.398944552333087,0.55198793663328,-6.23566704671841,"unchanged"
"Q6P4A8",0.378961495587379,18.7060550410412,0.735171035955314,0.479346772995168,0.622956737374287,-6.35573266666726,"unchanged"
"Q15084",0.374006103703142,18.5538864963938,0.893721625298616,0.392750534893854,0.549661845528991,-6.22492150737966,"unchanged"
"P27708",0.369384732515361,21.2217880143349,0.903885596817556,0.387594482462509,0.548096162424958,-6.21578970751601,"unchanged"
"Q15365",-0.368564851608085,20.2435625588686,-0.984716825544348,0.348295947087614,0.503617112680739,-6.14010663301818,"unchanged"
"Q9HCY8",0.366396036450631,19.7857010767767,0.888240286585417,0.395551047717124,0.549661845528991,-6.22980987911047,"unchanged"
"O43143",0.364170017594606,19.8468925628014,0.893222696127806,0.393004869857517,0.549661845528991,-6.2253675178102,"unchanged"
"P62906",0.360002690000208,21.2158156118777,1.01611326287336,0.333846251999414,0.487112031326417,-6.10927780862428,"unchanged"
"Q9UKV8",0.354496952049498,21.3368810523322,0.943145025655906,0.368129017745501,0.522873516355336,-6.17970348722008,"unchanged"
"Q9Y3I0",0.348764976434047,24.4329576514003,0.890759519330891,0.394262195872861,0.549661845528991,-6.22756634348319,"unchanged"
"Q96PK6",0.34605251490715,24.0577769925324,0.862991546170246,0.408630985464687,0.56296371817238,-6.2519961384053,"unchanged"
"Q07065",0.343712845462221,21.4568103228662,0.839936130301407,0.420832487964805,0.577295848874796,-6.27177533545701,"unchanged"
"P47756",0.340070025446082,19.2427390868586,0.836091727199203,0.422890928302217,0.577529597984172,-6.27502848532422,"unchanged"
"P37840",-0.333156653451702,18.6599859003555,-0.751659491543044,0.469807240408623,0.618066082668721,-6.34317425632686,"unchanged"
"P63261",0.328432223933223,24.9288761326037,0.826507946200402,0.428052116320217,0.579766790459028,-6.28308202555516,"unchanged"
"O60884",0.32473931994339,18.6045073191799,0.743050234883253,0.474772983764104,0.619520844667794,-6.34976248426706,"unchanged"
"Q07955",0.299955139747116,20.3581548519953,0.704861023963914,0.497199167886123,0.638403731565782,-6.37816632089115,"unchanged"
"P17844",-0.285813259381449,26.7423112741513,-0.769485533220279,0.459631518034593,0.609676517723571,-6.32931866655984,"unchanged"
"P68363",0.285512753236386,25.5202544747152,0.777027450901421,0.455369625178604,0.60753670806399,-6.32337006539531,"unchanged"
"Q12824",-0.282930446529079,20.6956056118184,-0.651857107906153,0.529385752307553,0.67167125095148,-6.41533748527871,"unchanged"
"P42357",-0.280122685857812,21.3749270518639,-0.29220098321453,0.776185330014093,0.871173045225608,-6.59449086970492,"unchanged"
"P23246",-0.276325334223834,24.8150551150864,-0.632206741546647,0.54162465790527,0.684494154281857,-6.42844280341861,"unchanged"
"Q92804",-0.273504950176488,23.8073558458314,-0.547343399387586,0.596306287343691,0.739051421765732,-6.48075853547046,"unchanged"
"Q9BUJ2",-0.270230540783299,21.9156462249606,-0.758513827799034,0.465877568218507,0.615418516041731,-6.33788071478162,"unchanged"
"Q13435",-0.264836700171976,20.4141210257877,-0.476357305049165,0.644193775191158,0.782440607126691,-6.51906676915053,"unchanged"
"P07910",0.261721893877766,22.3833046722697,0.493848528050724,0.632222218534403,0.773115289330204,-6.51009569754503,"unchanged"
"Q9Y285",0.255197616364843,19.1009476393823,0.592298373635389,0.566976738900763,0.710935676512285,-6.45391762268728,"unchanged"
"P13984",0.246870205301416,20.7565325338233,0.574818813923518,0.578285419876462,0.722294240390444,-6.4645891733379,"unchanged"
"P36578",-0.245491182449822,22.9500673709122,-0.611611630590454,0.554625798736214,0.69817600546794,-6.44178126507075,"unchanged"
"Q08211",-0.245081206818355,25.3284606670139,-0.667022412723904,0.520052578115845,0.662447926885659,-6.40497234387481,"unchanged"
"P51659",-0.244306609212135,18.683006715735,-0.492084395949728,0.633424676304809,0.773115289330204,-6.51101446527514,"unchanged"
"P68871",-0.240278535081522,23.0826331778893,-0.458249311669268,0.6567010736499,0.782440607126691,-6.52802869105208,"unchanged"
"P0DMV9",-0.236057405890861,26.8284116193478,-0.68111293628461,0.511469525254493,0.654110428711922,-6.39514708701442,"unchanged"
"P62753",0.222525737139918,22.2127158788216,0.451352356182121,0.661494582370845,0.783541553287975,-6.53135466543356,"unchanged"
"Q92841",-0.204796401887403,23.9669128343354,-0.554741708283248,0.59142470225615,0.735842362109395,-6.47647765997293,"unchanged"
"P52292",0.198891382982705,20.940959739053,0.528588302877962,0.60877582706864,0.751604001880898,-6.49136828101198,"unchanged"
"Q8WWM7",-0.197395393429872,20.0133448073922,-0.456194347104485,0.658127613471049,0.782440607126691,-6.52902472734907,"unchanged"
"Q15717",0.188016269480645,22.9157296566694,0.500743141266615,0.627533570980223,0.771794162010159,-6.50647498362082,"unchanged"
"P61978",-0.183600989019091,23.3263358613646,-0.459443087915858,0.655873028398687,0.782440607126691,-6.52744810213981,"unchanged"
"O14874",-0.180291275568294,20.0365591913256,-0.466029197905087,0.651313496802869,0.782440607126691,-6.52421898724659,"unchanged"
"Q9P258",-0.177828258361377,19.6601823806594,-0.42730244120771,0.67833469114647,0.796088412428924,-6.54257339031274,"unchanged"
"P62917",-0.177596396882716,22.6472661806091,-0.465478413452305,0.651694227392474,0.782440607126691,-6.52449071679991,"unchanged"
"P31025",-0.173079085569061,21.600162105352,-0.210306456814683,0.837708256919692,0.917762288297683,-6.61662594926417,"unchanged"
"P15880",0.171667355049447,23.1090282111672,0.45957068161505,0.655784553858182,0.782440607126691,-6.52738596184132,"unchanged"
"P25705",-0.170554461000215,23.1736360205133,-0.432150521453288,0.674924589730135,0.796088412428924,-6.54035939828583,"unchanged"
"Q9H9B4",0.168178665658779,19.9042982262114,0.373695860322678,0.716535686877672,0.836392565409937,-6.56544363404903,"unchanged"
"Q8TAQ2",-0.155736212552409,19.0777940483756,-0.328185406702986,0.74963037597103,0.866772670820204,-6.58252206153613,"unchanged"
"P78347",-0.152027526889032,22.4739235438372,-0.425609665833159,0.679527180702571,0.796088412428924,-6.54334077132095,"unchanged"
"P22695",-0.145347336385704,20.6764202135816,-0.307943238726686,0.764528529309689,0.871173045225608,-6.58942233959321,"unchanged"
"Q00325",0.145073853483613,21.1024888097832,0.301161336734687,0.769543005345587,0.871173045225608,-6.59163790657422,"unchanged"
"P49327",-0.144837136957516,20.8899764692535,-0.326777831345611,0.75066293609974,0.866772670820204,-6.58301579021951,"unchanged"
"Q15393",-0.144057903395204,21.2411099388254,-0.306201430571913,0.765815326072722,0.871173045225608,-6.58999598648171,"unchanged"
"Q8N684",0.13421240703644,20.9797827893483,0.217561064910621,0.832204665436828,0.914855128785006,-6.61495311405559,"unchanged"
"Q15437",0.128849304170537,19.0669621724105,0.294367277155522,0.774577690119017,0.871173045225608,-6.59380888167805,"unchanged"
"Q92922",0.126135691745326,22.1084411621854,0.30901503315823,0.763737092877158,0.871173045225608,-6.58906776913401,"unchanged"
"Q13247",0.119495548448498,19.6543406366389,0.312971008293976,0.760818395980758,0.871173045225608,-6.58774860068147,"unchanged"
"P11021",0.114103319661041,23.7227078399016,0.330021232968754,0.748284443246303,0.866772670820204,-6.58187499870678,"unchanged"
"P05388",-0.111024910898646,23.4130784990841,-0.294589768815734,0.774412638886361,0.871173045225608,-6.59373855711159,"unchanged"
"Q9BY77",-0.102937681174186,20.1724758824033,-0.252481220793666,0.805851407476358,0.898188547916357,-6.60611603991067,"unchanged"
"Q16778",0.0946992141424943,20.2226689446507,0.234265624717917,0.81956868128426,0.907177747214647,-6.61088774854093,"unchanged"
"P38646",0.0918168573914073,23.9246431304036,0.258556590763595,0.801291431928619,0.896217943028177,-6.60444615368239,"unchanged"
"O60701",-0.0902541352191157,18.8722323405603,-0.239277552565385,0.81578783932622,0.906117288663379,-6.60961002698243,"unchanged"
"P07437",0.0842827250593032,25.0338254791516,0.184159667939122,0.857618378563689,0.933205083115065,-6.62218828246913,"unchanged"
"Q9BRL6",0.0800646616211758,20.0689966426484,0.219758641732182,0.830539372854211,0.914855128785006,-6.61443528973172,"unchanged"
"Q15109",0.0799365995519921,19.9989537229349,0.166823410878405,0.870878553684411,0.938094012525826,-6.62547253180238,"unchanged"
"P07477",-0.0792803284530166,24.1975017518892,-0.16702363839464,0.870725154525828,0.938094012525826,-6.62543644069826,"unchanged"
"Q6UWP8",-0.0728826800004576,22.8130562352686,-0.106319363808025,0.91745973173239,0.968765045677951,-6.63440298627903,"unchanged"
"Q6UN15",-0.072545271495251,19.2102035905348,-0.172208244264939,0.866755082647413,0.938094012525826,-6.62448692852324,"unchanged"
"Q9Y265",0.0722087645716876,21.5399368021187,0.155760527256163,0.879362659132504,0.944064928366333,-6.62739970653943,"unchanged"
"Q92499",0.0693755687159161,24.5271855257375,0.190815401724828,0.852539628231399,0.930834083885303,-6.62084179739889,"unchanged"
"P04075",0.0680541894668778,19.009519209118,0.0970989163953647,0.924592057612889,0.968795683049785,-6.6354174872805,"unchanged"
"Q9Y230",0.0630624889313118,22.9302515427434,0.130327102030846,0.898926649936986,0.95865599544775,-6.63133118666385,"unchanged"
"O00571",-0.0575571680645481,26.6282583225875,-0.15131368519605,0.882777526312779,0.944571953154674,-6.62813729685369,"unchanged"
"O75746",0.0533779195516004,18.5390722067485,0.121918916950253,0.905410802855173,0.962373734160631,-6.63247772512515,"unchanged"
"Q6WKZ4",-0.0517580998620595,18.9184034327294,-0.113494125422947,0.911915097342534,0.96608827144209,-6.63355009211516,"unchanged"
"O43390",0.050214997607231,21.9049471290942,0.102415699300728,0.920478447076551,0.968765841021551,-6.6348436980861,"unchanged"
"Q92945",0.0333091501157945,22.4251803923623,0.0945785306514663,0.92654291182643,0.968795683049785,-6.63567882450158,"unchanged"
"Q92734",-0.0331015787903937,25.9554213330307,-0.0794535852927945,0.938260351532112,0.973507001296736,-6.63710297574302,"unchanged"
"P62701",-0.0286066379469148,24.4300133416428,-0.0782483362327426,0.939194775277647,0.973507001296736,-6.63720582704566,"unchanged"
"Q6NUK1",-0.0268514172132726,18.3122878276314,-0.0770203222782308,0.940146948292798,0.973507001296736,-6.63730900612015,"unchanged"
"Q92785",0.0253143589621097,21.7536523896095,0.0648174483602766,0.949613901369105,0.980148110416343,-6.63824570828332,"unchanged"
"Q16630",-0.0216934980693715,22.8710868540125,-0.0605137397911941,0.952954752233671,0.980443831625027,-6.63853765278078,"unchanged"
"Q00839",-0.016855933077693,25.4330917139066,-0.0462988291206955,0.963995835126134,0.985162483068597,-6.63935953732019,"unchanged"
"P05109",0.0152328653497307,23.762315125313,0.0293233942821731,0.977191365866091,0.985162483068597,-6.64005452540204,"unchanged"
"P10809",0.0148916412678268,20.6706218248206,0.0300071919581853,0.976659660877315,0.985162483068597,-6.64003255990259,"unchanged"
"Q01081",0.0144031975061836,22.2474703757753,0.0362120987054923,0.971835454131726,0.985162483068597,-6.63981010370772,"unchanged"
"P29508",0.0134506178032403,24.3709889287358,0.0224426251063231,0.982542297636621,0.985162483068597,-6.64024737798538,"unchanged"
"P16402",0.0122233836743888,20.1321205774587,0.0198961364101865,0.984522857754717,0.985162483068597,-6.6403057539388,"unchanged"
"Q13049",-0.0101291586160954,19.4622055220977,-0.0234526314160802,0.981756787648907,0.985162483068597,-6.64022227978844,"unchanged"
"P55795",0.00823443728764772,19.0241012844723,0.0227659887532561,0.982290806561818,0.985162483068597,-6.6402394627519,"unchanged"
"Q8WXX5",-0.00805475115963361,19.6778956265219,-0.0190737747134482,0.985162483068597,0.985162483068597,-6.64032310593736,"unchanged"
